date,open,high,low,close,volume
2021-01-01 00:00:00+05:30,385.05,390.75,385.05,388.1,5042336
2021-01-04 00:00:00+05:30,390,397.95,387.8,396.4,9755721
2021-01-05 00:00:00+05:30,394.1,409.8,393.5,406.3,25156747
2021-01-06 00:00:00+05:30,405,417.4,403.3,406.4,22486300
2021-01-07 00:00:00+05:30,412.25,413,403.85,406.75,12344755
2021-01-08 00:00:00+05:30,407.5,432.65,407.25,430.2,40993230
2021-01-11 00:00:00+05:30,436,451,435,446.8,47334018
2021-01-12 00:00:00+05:30,447.95,460.75,442.4,457.7,22134465
2021-01-13 00:00:00+05:30,461,467.45,452.8,459,29190193
2021-01-14 00:00:00+05:30,452,466,430,454.35,71551807
2021-01-15 00:00:00+05:30,454.75,459.4,436.6,438.55,25307779
2021-01-18 00:00:00+05:30,441,445,429.1,431.55,21510587
2021-01-19 00:00:00+05:30,433,439.55,427.7,430.25,15677790
2021-01-20 00:00:00+05:30,434,447.85,433,444.95,24419679
2021-01-21 00:00:00+05:30,451.6,453.45,442.3,445.8,15911377
2021-01-22 00:00:00+05:30,447.45,452,440.45,444.75,11398812
2021-01-25 00:00:00+05:30,445.15,451,435.15,437.25,7380169
2021-01-27 00:00:00+05:30,438,454.75,437.25,446.45,29590210
2021-01-28 00:00:00+05:30,443.25,448.6,427.3,431.9,14812435
2021-01-29 00:00:00+05:30,437.4,437.7,415.55,417.9,15632421
2021-02-01 00:00:00+05:30,416.1,423.8,408.2,421.5,15081852
2021-02-02 00:00:00+05:30,428,435.55,423.65,428.35,13310498
2021-02-03 00:00:00+05:30,430.2,439.95,430.2,433.5,9897666
2021-02-04 00:00:00+05:30,433.5,436.9,428.25,429.9,7193299
2021-02-05 00:00:00+05:30,432,433.4,420.55,425.55,8679026
2021-02-08 00:00:00+05:30,430.35,437.7,426.3,435.3,12516340
2021-02-09 00:00:00+05:30,440.25,451.75,435.2,439.35,29474830
2021-02-10 00:00:00+05:30,442,444.15,435,439,10607735
2021-02-11 00:00:00+05:30,439,440.5,433.4,437,9237026
2021-02-12 00:00:00+05:30,440,449.2,439.6,442,19280834
2021-02-15 00:00:00+05:30,444.6,444.9,436.8,439.7,7844877
2021-02-16 00:00:00+05:30,446,447.8,433.8,437.55,12453798
2021-02-17 00:00:00+05:30,435.9,439,428.5,430.2,7390192
2021-02-18 00:00:00+05:30,430.3,436.65,429.35,432.95,8385736
2021-02-19 00:00:00+05:30,433.15,435.75,426.1,429.95,8478666
2021-02-22 00:00:00+05:30,430.7,432.85,416,418.7,10666087
2021-02-23 00:00:00+05:30,419.7,426,414.3,415.5,8992353
2021-02-24 00:00:00+05:30,417.7,425.8,414.75,423.1,5060297
